#Time TotalMass(kg) flux(inlet) flux(outlet)
21144.3662 0.00851107 -6.21691e-10 3.62736e-183
21161.97183 0.00852466 -6.24733e-10 1.58542e-182
21179.57746 0.00853818 -6.27779e-10 6.92848e-182
21197.1831 0.00855164 -6.30831e-10 3.02744e-181
21214.78873 0.00856504 -6.33888e-10 1.32268e-180
21232.39437 0.00857838 -6.3695e-10 5.77803e-180
21250 0.00859166 -6.40016e-10 2.52375e-179
21267.60563 0.00860488 -6.43088e-10 1.10219e-178
21285.21127 0.00861803 -6.46165e-10 4.81293e-178
21302.8169 0.00863112 -6.49246e-10 2.10139e-177
21320.42254 0.00864415 -6.52333e-10 9.17376e-177
21338.02817 0.00865712 -6.55424e-10 4.00435e-176
21355.6338 0.00867003 -6.5852e-10 1.74768e-175
21373.23944 0.00868287 -6.61621e-10 7.62667e-175
21390.84507 0.00869565 -6.64727e-10 3.32776e-174
21408.4507 0.00870837 -6.67838e-10 1.45183e-173
21426.05634 0.00872103 -6.70953e-10 6.33319e-173
21443.66197 0.00873363 -6.74073e-10 2.76232e-172
21461.26761 0.00874616 -6.77198e-10 1.20468e-171
21478.87324 0.00875863 -6.80327e-10 5.25309e-171
21496.47887 0.00877104 -6.83461e-10 2.29036e-170
21514.08451 0.00878339 -6.866e-10 9.98476e-170
21531.69014 0.00879568 -6.89743e-10 4.35229e-169
21549.29577 0.0088079 -6.92891e-10 1.8969e-168
21566.90141 0.00882007 -6.96043e-10 8.26638e-168
21584.50704 0.00883217 -6.992e-10 3.60192e-167
21602.11268 0.0088442 -7.02361e-10 1.56927e-166
21619.71831 0.00885618 -7.05527e-10 6.83613e-166
21637.32394 0.0088681 -7.08697e-10 2.97762e-165
21654.92958 0.00887995 -7.11872e-10 1.2968e-164
21672.53521 0.00889174 -7.15051e-10 5.64711e-164
21690.14085 0.00890347 -7.18234e-10 2.45882e-163
21707.74648 0.00891514 -7.21422e-10 1.07047e-162
21725.35211 0.00892674 -7.24614e-10 4.65981e-162
21742.95775 0.00893829 -7.2781e-10 2.0282e-161
21760.56338 0.00894977 -7.31011e-10 8.82676e-161
21778.16901 0.00896119 -7.34215e-10 3.84096e-160
21795.77465 0.00897254 -7.37424e-10 1.67119e-159
21813.38028 0.00898384 -7.40638e-10 7.27045e-159
21830.98592 0.00899507 -7.43855e-10 3.16261e-158
21848.59155 0.00900624 -7.47077e-10 1.37555e-157
21866.19718 0.00901735 -7.50302e-10 5.98217e-157
21883.80282 0.0090284 -7.53532e-10 2.60129e-156
21901.40845 0.00903939 -7.56766e-10 1.13101e-155
21919.01408 0.00905031 -7.60003e-10 4.91696e-155
21936.61972 0.00906117 -7.63245e-10 2.13734e-154
21954.22535 0.00907197 -7.66491e-10 9.2897e-154
21971.83099 0.00908271 -7.6974e-10 4.03719e-153
21989.43662 0.00909339 -7.72994e-10 1.75431e-152
22007.04225 0.009104 -7.76251e-10 7.62225e-152
22024.64789 0.00911455 -7.79513e-10 3.31139e-151
22042.25352 0.00912504 -7.82778e-10 1.43843e-150
22059.85915 0.00913547 -7.86047e-10 6.24764e-150
22077.46479 0.00914584 -7.8932e-10 2.71328e-149
22095.07042 0.00915614 -7.92596e-10 1.17821e-148
22112.67606 0.00916639 -7.95876e-10 5.11569e-148
22130.28169 0.00917657 -7.9916e-10 2.22093e-147
22147.88732 0.00918669 -8.02448e-10 9.64091e-147
22165.49296 0.00919674 -8.05739e-10 4.18458e-146
22183.09859 0.00920674 -8.09034e-10 1.81609e-145
22200.70423 0.00921667 -8.12332e-10 7.88086e-145
22218.30986 0.00922654 -8.15634e-10 3.4195e-144
22235.91549 0.00923635 -8.1894e-10 1.48355e-143
22253.52113 0.0092461 -8.22249e-10 6.43569e-143
22271.12676 0.00925578 -8.25561e-10 2.79151e-142
22288.73239 0.00926541 -8.28877e-10 1.2107e-141
22306.33803 0.00927497 -8.32196e-10 5.25032e-141
22323.94366 0.00928447 -8.35519e-10 2.2766e-140
22341.5493 0.0092939 -8.38845e-10 9.87056e-140
22359.15493 0.00930328 -8.42174e-10 4.27907e-139
22376.76056 0.00931259 -8.45507e-10 1.85485e-138
22394.3662 0.00932185 -8.48842e-10 8.03938e-138
22411.97183 0.00933104 -8.52181e-10 3.48409e-137
22429.57746 0.00934016 -8.55523e-10 1.50976e-136
22447.1831 0.00934923 -8.58869e-10 6.54158e-136
22464.78873 0.00935823 -8.62217e-10 2.83406e-135
22482.39437 0.00936718 -8.65568e-10 1.22769e-134
22500 0.00937606 -8.68923e-10 5.31771e-134
22517.60563 0.00938487 -8.7228e-10 2.3031e-133
22535.21127 0.00939363 -8.75641e-10 9.9737e-133
22552.8169 0.00940232 -8.79004e-10 4.3187e-132
22570.42254 0.00941096 -8.82371e-10 1.86984e-131
22588.02817 0.00941953 -8.8574e-10 8.09489e-131
22605.6338 0.00942804 -8.89112e-10 3.50406e-130
22623.23944 0.00943648 -8.92487e-10 1.51665e-129
22640.84507 0.00944487 -8.95864e-10 6.56383e-129
22658.4507 0.00945319 -8.99244e-10 2.84042e-128
22676.05634 0.00946145 -9.02627e-10 1.22903e-127
22693.66197 0.00946965 -9.06013e-10 5.31739e-127
22711.26761 0.00947779 -9.09401e-10 2.30033e-126
22728.87324 0.00948586 -9.12792e-10 9.95031e-126
22746.47887 0.00949387 -9.16186e-10 4.30367e-125
22764.08451 0.00950183 -9.19582e-10 1.86122e-124
22781.69014 0.00950971 -9.2298e-10 8.04843e-124
22799.29577 0.00951754 -9.26381e-10 3.48002e-123
22816.90141 0.00952531 -9.29784e-10 1.50455e-122
22834.50704 0.00953301 -9.33189e-10 6.50415e-122
22852.11268 0.00954065 -9.36597e-10 2.81144e-121
22869.71831 0.00954823 -9.40007e-10 1.21514e-120
22887.32394 0.00955575 -9.4342e-10 5.25142e-120
22904.92958 0.0095632 -9.46834e-10 2.26927e-119
22922.53521 0.0095706 -9.50251e-10 9.80508e-119
22940.14085 0.00957793 -9.5367e-10 4.23617e-118
22957.74648 0.0095852 -9.57091e-10 1.83001e-117
22975.35211 0.00959241 -9.60514e-10 7.90479e-117
22992.95775 0.00959955 -9.63939e-10 3.41417e-116
23010.56338 0.00960664 -9.67366e-10 1.47447e-115
23028.16901 0.00961366 -9.70795e-10 6.36716e-115
23045.77465 0.00962062 -9.74225e-10 2.74924e-114
23063.38028 0.00962752 -9.77658e-10 1.18696e-113
23080.98592 0.00963436 -9.81092e-10 5.12414e-113
23098.59155 0.00964113 -9.84528e-10 2.21188e-112
23116.19718 0.00964784 -9.87966e-10 9.54686e-112
23133.80282 0.00965449 -9.91405e-10 4.12019e-111
23151.40845 0.00966108 -9.94847e-10 1.77801e-110
23169.01408 0.00966761 -9.98289e-10 7.67198e-110
23186.61972 0.00967407 -1.00173e-09 3.31009e-109
23204.22535 0.00968048 -1.00518e-09 1.42801e-108
23221.83099 0.00968682 -1.00863e-09 6.16001e-108
23239.43662 0.0096931 -1.01207e-09 2.657e-107
23257.04225 0.00969931 -1.01552e-09 1.14593e-106
23274.64789 0.00970547 -1.01898e-09 4.94181e-106
23292.25352 0.00971156 -1.02243e-09 2.13095e-105
23309.85915 0.00971759 -1.02588e-09 9.18796e-105
23327.46479 0.00972356 -1.02934e-09 3.96118e-104
23345.07042 0.00972947 -1.03279e-09 1.70761e-103
23362.67606 0.00973531 -1.03625e-09 7.36062e-103
23380.28169 0.0097411 -1.03971e-09 3.17248e-102
23397.88732 0.00974682 -1.04317e-09 1.36724e-101
23415.49296 0.00975248 -1.04663e-09 5.8918e-101
23433.09859 0.00975808 -1.05009e-09 2.53871e-100
23450.70423 0.00976361 -1.05355e-09 1.0938e-99
23468.30986 0.00976909 -1.05701e-09 4.71219e-99
23485.91549 0.0097745 -1.06048e-09 2.02987e-98
23503.52113 0.00977985 -1.06394e-09 8.7433e-98
23521.12676 0.00978514 -1.06741e-09 3.76567e-97
23538.73239 0.00979036 -1.07087e-09 1.6217e-96
23556.33803 0.00979553 -1.07434e-09 6.98326e-96
23573.94366 0.00980063 -1.0778e-09 3.00682e-95
23591.5493 0.00980567 -1.08127e-09 1.29455e-94
23609.15493 0.00981065 -1.08474e-09 5.57302e-94
23626.76056 0.00981556 -1.08821e-09 2.39896e-93
23644.3662 0.00982042 -1.09167e-09 1.03257e-92
23661.97183 0.00982521 -1.09514e-09 4.444e-92
23679.57746 0.00982994 -1.09861e-09 1.91246e-91
23697.1831 0.00983461 -1.10208e-09 8.22946e-91
23714.78873 0.00983922 -1.10555e-09 3.54089e-90
23732.39437 0.00984376 -1.10902e-09 1.52341e-89
23750 0.00984825 -1.11249e-09 6.55361e-89
23767.60563 0.00985267 -1.11596e-09 2.81908e-88
23785.21127 0.00985703 -1.11943e-09 1.21254e-87
23802.8169 0.00986132 -1.1229e-09 5.21493e-87
23820.42254 0.00986556 -1.12637e-09 2.24266e-86
23838.02817 0.00986973 -1.12983e-09 9.6436e-86
23855.6338 0.00987384 -1.1333e-09 4.14647e-85
23873.23944 0.00987789 -1.13677e-09 1.78271e-84
23890.84507 0.00988188 -1.14024e-09 7.6638e-84
23908.4507 0.00988581 -1.14371e-09 3.29437e-83
23926.05634 0.00988967 -1.14717e-09 1.416e-82
23943.66197 0.00989347 -1.15064e-09 6.08577e-82
23961.26761 0.00989721 -1.15411e-09 2.61537e-81
23978.87324 0.00990089 -1.15757e-09 1.12386e-80
23996.47887 0.0099045 -1.16104e-09 4.82898e-80
24014.08451 0.00990806 -1.1645e-09 2.07473e-79
24031.69014 0.00991155 -1.16797e-09 8.91319e-79
24049.29577 0.00991498 -1.17143e-09 3.82884e-78
24066.90141 0.00991835 -1.17489e-09 1.64462e-77
24084.50704 0.00992166 -1.17835e-09 7.0636e-77
24102.11268 0.0099249 -1.18181e-09 3.03355e-76
24119.71831 0.00992808 -1.18527e-09 1.30269e-75
24137.32394 0.0099312 -1.18873e-09 5.59365e-75
24154.92958 0.00993426 -1.19219e-09 2.40167e-74
24172.53521 0.00993726 -1.19564e-09 1.03109e-73
24190.14085 0.00994019 -1.1991e-09 4.42631e-73
24207.74648 0.00994307 -1.20255e-09 1.9e-72
24225.35211 0.00994588 -1.20601e-09 8.15507e-72
24242.95775 0.00994863 -1.20946e-09 3.5e-71
24260.56338 0.00995131 -1.21291e-09 1.50201e-70
24278.16901 0.00995394 -1.21635e-09 6.4453e-70
24295.77465 0.0099565 -1.2198e-09 2.76553e-69
24313.38028 0.009959 -1.22325e-09 1.18653e-68
24330.98592 0.00996144 -1.22669e-09 5.09029e-68
24348.59155 0.00996382 -1.23013e-09 2.1836e-67
24366.19718 0.00996613 -1.23357e-09 9.36633e-67
24383.80282 0.00996839 -1.23701e-09 4.01726e-66
24401.40845 0.00997058 -1.24045e-09 1.72288e-65
24419.01408 0.00997271 -1.24389e-09 7.38837e-65
24436.61972 0.00997478 -1.24732e-09 3.16815e-64
24454.22535 0.00997678 -1.25075e-09 1.3584e-63
24471.83099 0.00997873 -1.25418e-09 5.82396e-63
24489.43662 0.00998061 -1.25761e-09 2.49674e-62
24507.04225 0.00998243 -1.26103e-09 1.07027e-61
24524.64789 0.00998419 -1.26446e-09 4.58755e-61
24542.25352 0.00998588 -1.26788e-09 1.96624e-60
24559.85915 0.00998752 -1.2713e-09 8.42663e-60
24577.46479 0.00998909 -1.27471e-09 3.6111e-59
24595.07042 0.0099906 -1.27813e-09 1.54737e-58
24612.67606 0.00999205 -1.28154e-09 6.62997e-58
24630.28169 0.00999343 -1.28495e-09 2.8405e-57
24647.88732 0.00999476 -1.28836e-09 1.21689e-56
24665.49296 0.00999602 -1.29176e-09 5.21278e-56
24683.09859 0.00999722 -1.29516e-09 2.23281e-55
24700.70423 0.00999836 -1.29856e-09 9.56329e-55
24718.30986 0.00999944 -1.30196e-09 4.09572e-54
24735.91549 0.0100005 -1.30535e-09 1.75392e-53
24753.52113 0.0100014 -1.30875e-09 7.51045e-53
24771.12676 0.0100023 -1.31213e-09 3.21584e-52
24788.73239 0.0100031 -1.31552e-09 1.37681e-51
24806.33803 0.0100039 -1.3189e-09 5.89426e-51
24823.94366 0.0100046 -1.32228e-09 2.52327e-50
24841.5493 0.0100052 -1.32566e-09 1.08006e-49
24859.15493 0.0100058 -1.32903e-09 4.62273e-49
24876.76056 0.0100063 -1.3324e-09 1.97852e-48
24894.3662 0.0100068 -1.33577e-09 8.46707e-48
24911.97183 0.0100072 -1.33914e-09 3.62308e-47
24929.57746 0.0100075 -1.3425e-09 1.55033e-46
24947.1831 0.0100078 -1.34586e-09 6.63334e-46
24964.78873 0.010008 -1.34921e-09 2.83774e-45
24982.39437 0.0100082 -1.35256e-09 1.214e-44
25000 0.0100082 -1.35591e-09 5.19332e-44
25017.60563 0.0100083 -1.35925e-09 2.22118e-43
25035.21127 0.0100083 -1.3626e-09 9.49992e-43
25052.8169 0.0100083 -1.36593e-09 4.06325e-42
25070.42254 0.0100083 -1.36927e-09 1.7375e-41
25088.02817 0.0100084 -1.3726e-09 7.42921e-41
25105.6338 0.0100084 -1.37592e-09 3.17707e-40
25123.23944 0.0100084 -1.37925e-09 1.35838e-39
25140.84507 0.0100084 -1.38256e-09 5.80695e-39
25158.4507 0.0100085 -1.38588e-09 2.48327e-38
25176.05634 0.0100085 -1.38919e-09 1.06204e-37
25193.66197 0.0100085 -1.3925e-09 4.54265e-37
25211.26761 0.0100085 -1.3958e-09 1.94568e-36
25228.87324 0.0100086 -1.3991e-09 8.35363e-36
25246.47887 0.0100086 -1.4024e-09 3.60242e-35
25264.08451 0.0100086 -1.40569e-09 1.57023e-34
25281.69014 0.0100086 -1.40897e-09 6.99633e-34
25299.29577 0.0100087 -1.41226e-09 3.24966e-33
25316.90141 0.0100087 -1.41553e-09 1.62783e-32
25334.50704 0.0100087 -1.41881e-09 9.16078e-32
25352.11268 0.0100087 -1.42208e-09 5.93235e-31
25369.71831 0.0100088 -1.42534e-09 4.37855e-30
25387.32394 0.0100088 -1.4286e-09 3.55256e-29
25404.92958 0.0100088 -1.43186e-09 3.03279e-28
25422.53521 0.0100088 -1.43511e-09 2.6282e-27
25440.14085 0.0100089 -1.43836e-09 2.24711e-26
25457.74648 0.0100089 -1.4416e-09 1.82684e-25
25475.35211 0.0100089 -1.44484e-09 1.34404e-24
25492.95775 0.0100089 -1.44807e-09 8.52351e-24
25510.56338 0.010009 -1.4513e-09 4.48467e-23
25528.16901 0.010009 -1.45453e-09 1.91063e-22
25545.77465 0.010009 -1.45774e-09 6.55102e-22
25563.38028 0.010009 -1.46096e-09 1.83173e-21
25580.98592 0.0100091 -1.46417e-09 4.28799e-21
25598.59155 0.0100091 -1.46737e-09 8.66493e-21
25616.19718 0.0100091 -1.47057e-09 1.55548e-20
25633.80282 0.0100091 -1.47377e-09 2.54758e-20
25651.40845 0.0100092 -1.47695e-09 3.86454e-20
25669.01408 0.0100092 -1.48014e-09 5.51909e-20
25686.61972 0.0100092 -1.48332e-09 7.51206e-20
25704.22535 0.0100092 -1.48649e-09 9.83619e-20
25725.28307 0.0100093 -1.49028e-09 1.30825e-19
25746.34079 0.0100093 -1.49406e-09 1.67747e-19
25767.39851 0.0100093 -1.49783e-09 2.089e-19
25788.45623 0.0100094 -1.5016e-09 2.54082e-19
25809.51395 0.0100094 -1.50535e-09 3.03124e-19
25834.75784 0.0100094 -1.50985e-09 3.67653e-19
25860.00173 0.0100095 -1.51433e-09 4.37581e-19
25885.24562 0.0100095 -1.5188e-09 5.12278e-19
25910.48951 0.0100096 -1.52325e-09 5.92359e-19
25935.73341 0.0100096 -1.5277e-09 6.77597e-19
25965.83908 0.0100096 -1.53299e-09 7.86883e-19
25995.94476 0.0100097 -1.53825e-09 9.03711e-19
26026.05044 0.0100097 -1.5435e-09 1.02801e-18
26056.15612 0.0100098 -1.54874e-09 1.15977e-18
26086.2618 0.0100098 -1.55395e-09 1.29907e-18
26122.16765 0.0100099 -1.56014e-09 1.47666e-18
26158.07351 0.0100099 -1.56631e-09 1.66572e-18
26193.97936 0.01001 -1.57245e-09 1.86636e-18
26229.88522 0.0100101 -1.57857e-09 2.07873e-18
26265.79107 0.0100101 -1.58465e-09 2.30305e-18
26308.71302 0.0100102 -1.59189e-09 2.58962e-18
26351.63496 0.0100102 -1.59909e-09 2.89471e-18
26394.5569 0.0100103 -1.60625e-09 3.21869e-18
26437.47884 0.0100104 -1.61336e-09 3.562e-18
26480.40078 0.0100105 -1.62044e-09 3.92514e-18
26531.40947 0.0100105 -1.62879e-09 4.38694e-18
26582.41815 0.0100106 -1.63708e-09 4.87932e-18
26633.42683 0.0100107 -1.6453e-09 5.40316e-18
26684.43552 0.0100108 -1.65347e-09 5.95942e-18
26735.4442 0.0100109 -1.66158e-09 6.54912e-18
26795.89894 0.010011 -1.67109e-09 7.29883e-18
26856.35368 0.0100111 -1.68052e-09 8.10023e-18
26916.80841 0.0100112 -1.68985e-09 8.95516e-18
26977.26315 0.0100113 -1.69909e-09 9.8656e-18
27037.71789 0.0100114 -1.70824e-09 1.08336e-17
27100.74517 0.0100115 -1.71768e-09 1.19083e-17
27163.77245 0.0100116 -1.72701e-09 1.30508e-17
27226.79973 0.0100117 -1.73624e-09 1.42636e-17
27289.827 0.0100118 -1.74537e-09 1.55493e-17
27352.85428 0.0100119 -1.75438e-09 1.69106e-17
27417.41881 0.010012 -1.76351e-09 1.83878e-17
27481.98334 0.0100122 -1.77252e-09 1.99507e-17
27546.54787 0.0100123 -1.78142e-09 2.16024e-17
27611.1124 0.0100124 -1.79021e-09 2.33461e-17
27675.67693 0.0100125 -1.79888e-09 2.51851e-17
27742.08616 0.0100126 -1.80767e-09 2.71203e-17
27808.49539 0.0100127 -1.81635e-09 2.91617e-17
27874.90462 0.0100129 -1.8249e-09 3.13123e-17
27941.31385 0.010013 -1.83334e-09 3.35758e-17
28007.72308 0.0100131 -1.84165e-09 3.59562e-17
28076.42229 0.0100132 -1.85011e-09 3.85468e-17
28145.12149 0.0100134 -1.85845e-09 4.12718e-17
28213.8207 0.0100135 -1.86665e-09 4.41358e-17
28282.5199 0.0100136 -1.87473e-09 4.71435e-17
28351.2191 0.0100138 -1.88268e-09 5.03e-17
28419.91831 0.0100139 -1.8905e-09 5.36102e-17
28488.61751 0.010014 -1.89819e-09 5.70791e-17
28557.31672 0.0100141 -1.90575e-09 6.0712e-17
28626.01592 0.0100143 -1.91319e-09 6.45142e-17
28694.71512 0.0100144 -1.9205e-09 6.84911e-17
28763.41433 0.0100145 -1.92768e-09 7.26482e-17
28832.11353 0.0100147 -1.93474e-09 7.69911e-17
28900.81274 0.0100148 -1.94168e-09 8.15256e-17
28969.51194 0.0100149 -1.9485e-09 8.62574e-17
29038.21114 0.0100151 -1.9552e-09 9.11926e-17
29106.91035 0.0100152 -1.96177e-09 9.63371e-17
29175.60955 0.0100153 -1.96823e-09 1.01697e-16
29244.30876 0.0100155 -1.97457e-09 1.07279e-16
29313.00796 0.0100156 -1.98079e-09 1.13089e-16
29381.70716 0.0100158 -1.9869e-09 1.19133e-16
29450.40637 0.0100159 -1.9929e-09 1.25418e-16
29519.10557 0.010016 -1.99878e-09 1.31951e-16
29587.80478 0.0100162 -2.00455e-09 1.38739e-16
29656.50398 0.0100163 -2.01022e-09 1.45787e-16
29725.20318 0.0100164 -2.01577e-09 1.53104e-16
29793.90239 0.0100166 -2.02122e-09 1.60696e-16
29862.60159 0.0100167 -2.02657e-09 1.68569e-16
29931.3008 0.0100169 -2.03181e-09 1.76733e-16
30000 0.010017 -2.03695e-09 1.85192e-16
30068.49315 0.0100171 -2.04197e-09 1.93929e-16
30146.77104 0.0100173 -2.04758e-09 2.0431e-16
30225.04892 0.0100175 -2.05307e-09 2.15109e-16
30303.32681 0.0100176 -2.05843e-09 2.26336e-16
30381.6047 0.0100178 -2.06367e-09 2.38003e-16
30459.88258 0.0100179 -2.06879e-09 2.50121e-16
30539.53377 0.0100181 -2.07388e-09 2.6293e-16
30619.18495 0.0100183 -2.07885e-09 2.76232e-16
30698.83613 0.0100184 -2.0837e-09 2.90037e-16
30778.48731 0.0100186 -2.08844e-09 3.0436e-16
30858.1385 0.0100188 -2.09307e-09 3.19211e-16
30939.35147 0.0100189 -2.09767e-09 3.34917e-16
31020.56444 0.0100191 -2.10216e-09 3.51199e-16
31101.77741 0.0100193 -2.10654e-09 3.68073e-16
31182.99038 0.0100195 -2.11081e-09 3.8555e-16
31264.20335 0.0100196 -2.11498e-09 4.03645e-16
31347.22105 0.0100198 -2.11913e-09 4.228e-16
31430.23876 0.01002 -2.12318e-09 4.4263e-16
31513.25646 0.0100202 -2.12712e-09 4.63149e-16
31596.27416 0.0100203 -2.13097e-09 4.84371e-16
31679.29187 0.0100205 -2.13472e-09 5.0631e-16
31764.43823 0.0100207 -2.13846e-09 5.29579e-16
31849.58459 0.0100209 -2.1421e-09 5.53635e-16
31934.73095 0.0100211 -2.14565e-09 5.78491e-16
32019.87732 0.0100212 -2.1491e-09 6.04163e-16
32105.02368 0.0100214 -2.15247e-09 6.30665e-16
32190.17004 0.0100216 -2.15574e-09 6.58012e-16
32275.3164 0.0100218 -2.15893e-09 6.86218e-16
32360.46277 0.010022 -2.16203e-09 7.15298e-16
32445.60913 0.0100222 -2.16505e-09 7.45266e-16
32530.75549 0.0100223 -2.16799e-09 7.76134e-16
32618.94279 0.0100225 -2.17095e-09 8.09084e-16
32707.1301 0.0100227 -2.17382e-09 8.4303e-16
32795.3174 0.0100229 -2.17662e-09 8.77987e-16
32883.50471 0.0100231 -2.17934e-09 9.13967e-16
32971.69201 0.0100233 -2.18198e-09 9.50985e-16
33059.87931 0.0100235 -2.18455e-09 9.89052e-16
33148.06662 0.0100237 -2.18705e-09 1.02818e-15
33236.25392 0.0100239 -2.18948e-09 1.06838e-15
33324.44123 0.0100241 -2.19184e-09 1.10967e-15
33412.62853 0.0100243 -2.19414e-09 1.15205e-15
33506.00332 0.0100245 -2.19649e-09 1.19816e-15
33599.37811 0.0100247 -2.19878e-09 1.24552e-15
33692.75291 0.0100249 -2.201e-09 1.29414e-15
33786.1277 0.0100251 -2.20315e-09 1.34403e-15
33879.50249 0.0100253 -2.20524e-09 1.3952e-15
33972.87728 0.0100255 -2.20727e-09 1.44765e-15
34066.25208 0.0100257 -2.20924e-09 1.50139e-15
34159.62687 0.0100259 -2.21115e-09 1.55642e-15
34253.00166 0.0100261 -2.213e-09 1.61275e-15
34346.37645 0.0100263 -2.21479e-09 1.67039e-15
34439.75125 0.0100265 -2.21653e-09 1.72932e-15
34533.12604 0.0100267 -2.21822e-09 1.78955e-15
34626.50083 0.010027 -2.21986e-09 1.85109e-15
34719.87562 0.0100272 -2.22145e-09 1.91392e-15
34813.25042 0.0100274 -2.223e-09 1.97804e-15
34906.62521 0.0100276 -2.22449e-09 2.04345e-15
35000 0.0100278 -2.22594e-09 2.11014e-15
35092.59259 0.010028 -2.22734e-09 2.17752e-15
35185.18519 0.0100282 -2.2287e-09 2.24614e-15
35277.77778 0.0100284 -2.23001e-09 2.31599e-15
35380.43478 0.0100286 -2.23142e-09 2.39493e-15
35483.09179 0.0100289 -2.23278e-09 2.47536e-15
35585.74879 0.0100291 -2.2341e-09 2.55726e-15
35688.4058 0.0100293 -2.23538e-09 2.64059e-15
35791.0628 0.0100295 -2.23661e-09 2.72534e-15
35896.28623 0.0100298 -2.23783e-09 2.81366e-15
36001.50966 0.01003 -2.23901e-09 2.90341e-15
36106.73309 0.0100303 -2.24015e-09 2.99455e-15
36211.95652 0.0100305 -2.24125e-09 3.08704e-15
36317.17995 0.0100307 -2.24232e-09 3.18084e-15
36425.49819 0.010031 -2.24338e-09 3.27874e-15
36533.81643 0.0100312 -2.2444e-09 3.37795e-15
36642.13466 0.0100315 -2.24538e-09 3.4784e-15
36750.4529 0.0100317 -2.24634e-09 3.58003e-15
36858.77114 0.0100319 -2.24725e-09 3.68279e-15
36970.95788 0.0100322 -2.24817e-09 3.79039e-15
37083.14463 0.0100324 -2.24906e-09 3.89906e-15
37195.33137 0.0100327 -2.24991e-09 4.00874e-15
37307.51812 0.010033 -2.25073e-09 4.11934e-15
37419.70486 0.0100332 -2.25152e-09 4.2308e-15
37536.991 0.0100335 -2.25232e-09 4.34819e-15
37654.27715 0.0100337 -2.25309e-09 4.46632e-15
37771.56329 0.010034 -2.25383e-09 4.5851e-15
37888.84943 0.0100343 -2.25454e-09 4.70442e-15
38006.13557 0.0100345 -2.25523e-09 4.82418e-15
38123.42172 0.0100348 -2.25589e-09 4.94427e-15
38240.70786 0.0100351 -2.25652e-09 5.06455e-15
38357.994 0.0100353 -2.25713e-09 5.18489e-15
38475.28015 0.0100356 -2.25772e-09 5.30604e-15
38592.56629 0.0100359 -2.25829e-09 5.42807e-15
38720.51481 0.0100361 -2.25888e-09 5.56227e-15
38848.46333 0.0100364 -2.25945e-09 5.69763e-15
38976.41185 0.0100367 -2.26e-09 5.83421e-15
39104.36037 0.010037 -2.26052e-09 5.97204e-15
39232.30888 0.0100373 -2.26102e-09 6.11117e-15
39360.2574 0.0100376 -2.2615e-09 6.25162e-15
39488.20592 0.0100379 -2.26197e-09 6.39344e-15
39616.15444 0.0100382 -2.26241e-09 6.53664e-15
39744.10296 0.0100385 -2.26284e-09 6.68126e-15
39872.05148 0.0100387 -2.26324e-09 6.82733e-15
40000 0.010039 -2.26364e-09 6.97486e-15
40125 0.0100393 -2.264e-09 7.12042e-15
40250 0.0100396 -2.26436e-09 7.26742e-15
40375 0.0100399 -2.2647e-09 7.41588e-15
40500 0.0100402 -2.26502e-09 7.56582e-15
40650 0.0100405 -2.2654e-09 7.74785e-15
40800 0.0100408 -2.26575e-09 7.93209e-15
40950 0.0100412 -2.26609e-09 8.11855e-15
41100 0.0100415 -2.26641e-09 8.30726e-15
41250 0.0100419 -2.26672e-09 8.49826e-15
41428.57143 0.0100423 -2.26706e-09 8.72883e-15
41607.14286 0.0100427 -2.26738e-09 8.96273e-15
41785.71429 0.0100431 -2.26769e-09 9.2e-15
41964.28571 0.0100435 -2.26798e-09 9.44069e-15
42142.85714 0.0100439 -2.26825e-09 9.68484e-15
42346.93878 0.0100444 -2.26854e-09 9.96835e-15
42551.02041 0.0100448 -2.26881e-09 1.02565e-14
42755.10204 0.0100453 -2.26906e-09 1.05494e-14
42959.18367 0.0100457 -2.26929e-09 1.08471e-14
43163.26531 0.0100462 -2.26951e-09 1.11496e-14
43392.85714 0.0100467 -2.26973e-09 1.1496e-14
43622.44898 0.0100472 -2.26994e-09 1.18487e-14
43852.04082 0.0100478 -2.27012e-09 1.22079e-14
44081.63265 0.0100483 -2.2703e-09 1.25736e-14
44311.22449 0.0100488 -2.27045e-09 1.29459e-14
44540.81633 0.0100493 -2.27059e-09 1.33249e-14
44770.40816 0.0100499 -2.27072e-09 1.37108e-14
45000 0.0100504 -2.27083e-09 1.41035e-14
45227.27273 0.0100509 -2.27092e-09 1.44992e-14
45454.54545 0.0100514 -2.27101e-09 1.4902e-14
45721.92513 0.010052 -2.27108e-09 1.53854e-14
45989.30481 0.0100526 -2.27113e-09 1.58789e-14
46256.68449 0.0100532 -2.27132e-09 1.63848e-14
46524.06417 0.0100538 -2.27131e-09 1.68987e-14
46791.44385 0.0100544 -2.2715e-09 1.74259e-14
47112.29947 0.0100552 -2.2718e-09 1.80739e-14
47433.15508 0.0100559 -2.27211e-09 1.87386e-14
47754.0107 0.0100566 -2.27239e-09 1.9421e-14
48074.86631 0.0100574 -2.27263e-09 2.01222e-14
48395.72193 0.0100581 -2.2728e-09 2.08436e-14
48716.57754 0.0100588 -2.2728e-09 2.15875e-14
49037.43316 0.0100595 -2.27247e-09 2.23575e-14
49358.28877 0.0100603 -2.27137e-09 2.31616e-14
49679.14439 0.0100609 -2.09397e-09 6.82231e-12
49786.09626 0.0100612 -2.09525e-09 9.20436e-12
